Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
luafv,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\luafv.sys,-101",None,"@%systemroot%\system32\drivers\luafv.sys,-100",Automatic,FileSystemDriver,2022-05-07 05:25:13.7496611,2025-02-05 00:08:28.8442417,FSFilter Virtualization,\SystemRoot\system32\drivers\luafv.sys,,
LxpSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\LanguageOverlayServer.dll,-101",None,"@%SystemRoot%\system32\LanguageOverlayServer.dll,-100",Manual,Win32ShareProcess,2025-02-20 06:05:21.7892448,2022-05-07 05:25:13.7496611,,%SystemRoot%\system32\svchost.exe -k netsvcs,%SystemRoot%\System32\LanguageOverlayServer.dll,SeTcbPrivilege SeImpersonatePrivilege SeCreateSymbolicLinkPrivilege SeRestorePrivilege SeBackupPrivilege SeSecurityPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege
MapsBroker,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\moshost.dll,-101",None,"@%SystemRoot%\System32\moshost.dll,-100",Automatic,Win32OwnProcess,2022-05-07 05:25:13.7496611,2022-05-07 05:25:13.7496611,NetworkService,%SystemRoot%\System32\svchost.exe -k NetworkService -p,%SystemRoot%\System32\moshost.dll,SeImpersonatePrivilege
mausbhost,ROOT\ControlSet001\Services,,None,"@mausbhost.inf,%MAUSBHost.ServiceName%;MA-USB Host Controller Driver",Manual,KernelDriver,2022-05-07 05:24:24.2621083,,Base,\SystemRoot\System32\drivers\mausbhost.sys,,
mausbip,ROOT\ControlSet001\Services,,None,"@mausbhost.inf,%MAUSBIP.ServiceName%;MA-USB IP Filter Driver",Manual,KernelDriver,2022-05-07 05:24:24.2621083,,Base,\SystemRoot\System32\drivers\mausbip.sys,,
MbbCx,ROOT\ControlSet001\Services,,None,MBB Network Adapter Class Extension,Manual,KernelDriver,2022-05-07 05:25:13.7496611,,,system32\drivers\MbbCx.sys,,
McpManagementService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\McpManagementService.dll,-101",None,"@%SystemRoot%\system32\McpManagementService.dll,-100",Manual,Win32OwnProcess,2022-05-07 05:25:13.7496611,2022-05-07 05:25:13.7496611,,%SystemRoot%\system32\svchost.exe -k McpManagementServiceGroup,%SystemRoot%\System32\McpManagementService.dll,SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege
MDCoreSvc,ROOT\ControlSet001\Services,"@C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\MpAsDesc.dll,-244",None,"@C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\MpAsDesc.dll,-245",Automatic,Win32OwnProcess,2025-03-09 06:04:30.9111293,,,"""%ProgramData%\Microsoft\Windows Defender\Platform\4.18.25010.11-0\MpDefenderCoreService.exe""",,SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeChangeNotifyPrivilege SeShutdownPrivilege SeIncreaseQuotaPrivilege SeSecurityPrivilege
megasas2i,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:18.6053097,SCSI Miniport,System32\drivers\MegaSas2i.sys,,
megasas35i,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:18.6521807,SCSI Miniport,System32\drivers\megasas35i.sys,,
megasr,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:18.7771805,SCSI Miniport,System32\drivers\megasr.sys,,
MessagingService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\MessagingService.dll,-101",None,"@%SystemRoot%\system32\MessagingService.dll,-100",Manual,96,2022-05-07 05:26:02.7999142,2022-05-07 05:25:13.7496611,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,%SystemRoot%\System32\MessagingService.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
MessagingService_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\MessagingService.dll,-101",None,MessagingService_37c06,Manual,224,2025-03-10 04:54:24.2791687,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
MicrosoftEdgeElevationService,ROOT\ControlSet001\Services,"Keeps Microsoft Edge up to update. If this service is disabled, the application will not be kept up to date.",None,Microsoft Edge Elevation Service (MicrosoftEdgeElevationService),Manual,Win32OwnProcess,2025-03-09 05:55:54.2143503,,,"""C:\Program Files (x86)\Microsoft\Edge\Application\134.0.3124.51\elevation_service.exe""",,
Microsoft_Bluetooth_AvrcpTransport,ROOT\ControlSet001\Services,,None,"@microsoft_bluetooth_avrcptransport.inf,%Microsoft_Bluetooth_AvrcpTransport.ServiceDescription%;Microsoft Bluetooth Avrcp Transport Driver",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,,\SystemRoot\System32\drivers\Microsoft.Bluetooth.AvrcpTransport.sys,,
MixedRealityOpenXRSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\MixedRealityRuntime.dll,-102",None,"@%SystemRoot%\system32\MixedRealityRuntime.dll,-101",Manual,Win32ShareProcess,2022-05-07 07:39:43.6562287,2022-05-07 07:39:43.6562287,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\MixedRealityRuntime.dll,SeImpersonatePrivilege
mlx4_bus,ROOT\ControlSet001\Services,,None,"@mlx4_bus.inf,%MLX4BUS.ServiceDesc%;Mellanox ConnectX Bus Enumerator",Manual,KernelDriver,2022-05-07 05:24:21.7618555,2022-05-07 05:24:21.6837370,NDIS,\SystemRoot\System32\drivers\mlx4_bus.sys,,
MMCSS,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\mmcss.sys,-101",None,"@%systemroot%\system32\drivers\mmcss.sys,-100",Automatic,KernelDriver,2022-05-07 05:28:25.9806712,,,\SystemRoot\system32\drivers\mmcss.sys,,
Modem,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2022-05-07 05:25:13.7496611,,Extended base,system32\drivers\modem.sys,,
monitor,ROOT\ControlSet001\Services,,None,"@monitor.inf,%Monitor.SVCDESC%;Microsoft Monitor Class Function Driver Service",Manual,KernelDriver,2025-03-10 04:54:21.0973179,2025-02-05 00:08:55.1968534,,\SystemRoot\System32\drivers\monitor.sys,,
mouclass,ROOT\ControlSet001\Services,,None,"@msmouse.inf,%mouclass.SvcDesc%;Mouse Class Driver",Manual,KernelDriver,2025-03-10 04:54:16.7185363,,,\SystemRoot\System32\drivers\mouclass.sys,,
mouhid,ROOT\ControlSet001\Services,,None,"@msmouse.inf,%MOUHID.SvcDesc%;Mouse HID Driver",Manual,KernelDriver,2025-03-10 04:54:21.0187138,2025-02-05 00:08:54.1468514,,\SystemRoot\System32\drivers\mouhid.sys,,
mountmgr,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\mountmgr.sys,-101",None,"@%SystemRoot%\system32\drivers\mountmgr.sys,-100",Boot,KernelDriver,2022-05-07 05:25:13.7496611,,System Bus Extender,System32\drivers\mountmgr.sys,,
mpi3drvi,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:19.5584859,SCSI Miniport,System32\drivers\mpi3drvi.sys,,
mpsdrv,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\mpsdrv.sys,-23093",None,"@%SystemRoot%\system32\drivers\mpsdrv.sys,-23092",Manual,KernelDriver,2022-05-07 05:25:13.7496611,,network,System32\drivers\mpsdrv.sys,,
mpssvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\FirewallAPI.dll,-23091",None,"@%SystemRoot%\system32\FirewallAPI.dll,-23090",Automatic,Win32ShareProcess,2022-05-07 05:25:13.7496611,2022-05-07 05:25:13.7496611,NetworkProvider,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,%SystemRoot%\system32\mpssvc.dll,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
MRxDAV,ROOT\ControlSet001\Services,"@%systemroot%\system32\webclnt.dll,-105",None,"@%systemroot%\system32\webclnt.dll,-104",Manual,FileSystemDriver,2022-05-07 05:25:13.7340398,2022-05-07 05:25:13.7496611,,\SystemRoot\system32\drivers\mrxdav.sys,,
mrxsmb,ROOT\ControlSet001\Services,"@%systemroot%\system32\wkssvc.dll,-1003",None,"@%systemroot%\system32\wkssvc.dll,-1002",Manual,FileSystemDriver,2022-05-07 05:25:13.7340398,,Network,system32\DRIVERS\mrxsmb.sys,,
mrxsmb20,ROOT\ControlSet001\Services,"@%systemroot%\system32\wkssvc.dll,-1007",None,"@%systemroot%\system32\wkssvc.dll,-1006",Manual,FileSystemDriver,2022-05-07 05:25:13.7340398,,Network,system32\DRIVERS\mrxsmb20.sys,,
MsBridge,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\bridgeres.dll,-1",None,"@%SystemRoot%\system32\bridgeres.dll,-1",Manual,KernelDriver,2022-05-07 05:25:13.7340398,,NDIS,System32\drivers\bridge.sys,,
MSDTC,ROOT\ControlSet001\Services,"@comres.dll,-2798",None,"@comres.dll,-2797",Manual,Win32OwnProcess,2022-05-07 05:25:13.7340398,,,%SystemRoot%\System32\msdtc.exe,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
MSDTC Bridge 4.0.0.0,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2025-02-04 08:37:26.4382641,,,,,
Msfs,ROOT\ControlSet001\Services,,None,,System,FileSystemDriver,2022-05-07 05:25:13.7340398,,File system,,,
msgpiowin32,ROOT\ControlSet001\Services,,None,"@msgpiowin32.inf,%GPIO.SvcDesc%;Common Driver for Buttons, DockMode and Laptop/Slate Indicator",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,Extended Base,\SystemRoot\System32\drivers\msgpiowin32.sys,,
mshidkmdf,ROOT\ControlSet001\Services,,None,"@mshidkmdf.inf,%mshidkmdf.SvcName%;Pass-through HID to KMDF Filter Driver",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,,\SystemRoot\System32\drivers\mshidkmdf.sys,,
mshidumdf,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\mshidumdf.sys,-101",None,"@%SystemRoot%\system32\drivers\mshidumdf.sys,-100",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,Base,\SystemRoot\System32\drivers\mshidumdf.sys,,
msisadrv,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-03-10 04:54:16.6564189,2025-02-05 00:08:50.1946092,Boot Bus Extender,System32\drivers\msisadrv.sys,,
MSiSCSI,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\iscsidsc.dll,-5001",None,"@%SystemRoot%\system32\iscsidsc.dll,-5000",Manual,Win32ShareProcess,2022-05-07 05:25:13.7340398,2022-05-07 05:25:13.7340398,iSCSI,%systemroot%\system32\svchost.exe -k netsvcs -p,%systemroot%\system32\iscsiexe.dll,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeTcbPrivilege SeLoadDriverPrivilege
msiserver,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\msimsg.dll,-32",None,"@%SystemRoot%\system32\msimsg.dll,-27",Manual,Win32OwnProcess,2022-05-07 05:25:13.7340398,,,%systemroot%\system32\msiexec.exe /V,,SeTcbPrivilege SeCreatePagefilePrivilege SeLockMemoryPrivilege SeIncreaseBasePriorityPrivilege SeCreatePermanentPrivilege SeAuditPrivilege SeSecurityPrivilege SeChangeNotifyPrivilege SeProfileSingleProcessPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeIncreaseQuotaPrivilege SeShutdownPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeCreateSymbolicLinkPrivilege
MsKeyboardFilter,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\KeyboardFilterSvc.dll,-102",None,"@%SystemRoot%\system32\KeyboardFilterSvc.dll,-101",Disabled,Win32ShareProcess,2022-05-07 07:39:43.6562287,2022-05-07 07:39:43.6562287,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\KeyboardFilterSvc.dll,SeTcbPrivilege SeAssignPrimaryTokenPrivilege
MSKSSRV,ROOT\ControlSet001\Services,,None,"@ksfilter.inf,%MSKSSRV.DeviceDesc%;Microsoft Streaming Service Proxy",Manual,KernelDriver,2025-03-10 04:54:40.7702272,,Extended Base,\SystemRoot\System32\drivers\MSKSSRV.sys,,
MsLldp,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\mslldp.sys,-201",None,"@%SystemRoot%\system32\drivers\mslldp.sys,-200",Automatic,KernelDriver,2025-02-05 00:09:01.6400706,2025-02-05 00:09:01.6400706,NDIS,system32\drivers\mslldp.sys,,
MSPCLOCK,ROOT\ControlSet001\Services,,None,"@ksfilter.inf,%MSPCLOCK.DeviceDesc%;Microsoft Streaming Clock Proxy",Manual,KernelDriver,2022-05-07 05:24:14.4489575,,Extended Base,\SystemRoot\System32\drivers\MSPCLOCK.sys,,
MSPQM,ROOT\ControlSet001\Services,,None,"@ksfilter.inf,%MSPQM.DeviceDesc%;Microsoft Streaming Quality Manager Proxy",Manual,KernelDriver,2022-05-07 05:24:14.4489575,,Extended Base,\SystemRoot\System32\drivers\MSPQM.sys,,
MsQuic,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\msquic.sys,-201",None,"@%SystemRoot%\system32\drivers\msquic.sys,-200",Manual,KernelDriver,2022-05-07 05:25:13.7340398,2025-02-05 00:09:01.7179520,Network,system32\drivers\msquic.sys,,
MsRPC,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2022-05-07 05:25:13.7340398,,,,,
MsSecCore,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Drivers\msseccore.sys,-1002",None,"@%SystemRoot%\System32\Drivers\msseccore.sys,-1001",Boot,KernelDriver,2023-10-01 06:56:02.9038757,,,system32\drivers\msseccore.sys,,
MsSecFlt,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Drivers\mssecflt.sys,-1002",None,"@%SystemRoot%\System32\Drivers\mssecflt.sys,-1001",Manual,KernelDriver,2023-10-01 06:56:02.9038757,,Filter,system32\drivers\mssecflt.sys,,
MsSecWfp,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Drivers\mssecwfp.sys,-1002",None,"@%SystemRoot%\System32\Drivers\mssecwfp.sys,-1001",Manual,KernelDriver,2023-10-01 06:56:02.9038757,,,system32\drivers\mssecwfp.sys,,
mssmbios,ROOT\ControlSet001\Services,,None,"@mssmbios.inf,%mssmbios_svcdesc%;Microsoft System Management BIOS Driver",System,KernelDriver,2025-03-10 04:54:20.3385344,,,\SystemRoot\System32\drivers\mssmbios.sys,,
MSTEE,ROOT\ControlSet001\Services,,None,"@ksfilter.inf,%MSTEE.DeviceDesc%;Microsoft Streaming Tee/Sink-to-Sink Converter",Manual,KernelDriver,2022-05-07 05:24:14.4645659,,Extended Base,\SystemRoot\System32\drivers\MSTEE.sys,,
MTConfig,ROOT\ControlSet001\Services,,None,"@mtconfig.inf,%MTConfig.SVCDESC%;Microsoft Input Configuration Driver",Manual,KernelDriver,2022-05-07 05:24:17.5584029,,Extended Base,\SystemRoot\System32\drivers\MTConfig.sys,,
Mup,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\mup.sys,-102",None,"@%systemroot%\system32\drivers\mup.sys,-101",Boot,FileSystemDriver,2022-05-07 05:25:13.7340398,2022-05-07 05:25:13.7340398,Network,System32\Drivers\mup.sys,,
mvumis,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:19.6053770,SCSI Miniport,System32\drivers\mvumis.sys,,
napagent,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.7340398,,,,,
NativeWifiP,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\System32\drivers\nwifi.sys,-101",Manual,KernelDriver,2022-05-07 05:25:13.7340398,,NDIS,system32\DRIVERS\nwifi.sys,,
NaturalAuthentication,ROOT\ControlSet001\Services,"@%systemroot%\system32\NaturalAuth.dll,-101",None,"@%systemroot%\system32\NaturalAuth.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7999142,2022-05-07 05:25:13.7340398,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\NaturalAuth.dll,SeTcbPrivilege SeChangeNotifyPrivilege SeSystemEnvironmentPrivilege
NcaSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ncasvc.dll,-3008",None,"@%SystemRoot%\system32\ncasvc.dll,-3009",Manual,Win32ShareProcess,2022-05-07 05:26:02.7999142,2022-05-07 05:25:13.7340398,,%SystemRoot%\System32\svchost.exe -k NetSvcs -p,%SystemRoot%\System32\ncasvc.dll,SeCreateGlobalPrivilege SeImpersonatePrivilege SeAuditPrivilege
NcbService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ncbservice.dll,-501",None,"@%SystemRoot%\system32\ncbservice.dll,-500",Manual,Win32ShareProcess,2025-02-05 00:10:45.4315284,2022-05-07 05:25:13.7340398,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\ncbservice.dll,SeCreateGlobalPrivilege SeImpersonatePrivilege SeDebugPrivilege
NcdAutoSetup,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\NcdAutoSetup.dll,-101",None,"@%SystemRoot%\system32\NcdAutoSetup.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7999142,2022-05-07 05:25:13.7340398,,%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork -p,%SystemRoot%\System32\NcdAutoSetup.dll,SeChangeNotifyPrivilege
ndfltr,ROOT\ControlSet001\Services,,None,"@mlx4_bus.inf,%ndfltr.ServiceDesc%;NetworkDirect Service",Manual,KernelDriver,2022-05-07 05:24:21.7774888,,PNP Filter,\SystemRoot\System32\drivers\ndfltr.sys,,
NDIS,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\ndis.sys,-201",None,"@%SystemRoot%\system32\drivers\ndis.sys,-200",Boot,KernelDriver,2025-02-05 00:08:53.7685173,2025-02-05 00:09:13.7701427,NDIS Wrapper,system32\drivers\ndis.sys,,
NdisCap,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\ndiscap.sys,-5000",None,"@%SystemRoot%\System32\drivers\ndiscap.sys,-5000",System,KernelDriver,2022-05-07 05:25:13.7340398,2025-02-05 00:08:56.2368162,NDIS,System32\drivers\ndiscap.sys,,
NdisImPlatform,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\ndisimplatform.sys,-501",None,"@%SystemRoot%\System32\drivers\ndisimplatform.sys,-501",Manual,KernelDriver,2022-05-07 05:25:13.7340398,2022-05-07 05:25:13.7340398,,System32\drivers\NdisImPlatform.sys,,
NdisTapi,ROOT\ControlSet001\Services,"@%systemroot%\system32\mprmsg.dll,-32001",None,"@%systemroot%\system32\mprmsg.dll,-32001",Manual,KernelDriver,2025-03-10 04:59:47.4249941,,NDIS,System32\DRIVERS\ndistapi.sys,,
Ndisuio,ROOT\ControlSet001\Services,,None,NDIS Usermode I/O Protocol,Manual,KernelDriver,2022-05-07 05:25:13.7340398,,NDIS,system32\drivers\ndisuio.sys,,
NdisVirtualBus,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\System32\drivers\NdisVirtualBus.sys,-200",Manual,KernelDriver,2025-03-10 04:54:15.9843377,2025-02-05 00:08:54.0989061,,\SystemRoot\System32\drivers\NdisVirtualBus.sys,,
NdisWan,ROOT\ControlSet001\Services,"@%systemroot%\system32\mprmsg.dll,-32002",None,"@%systemroot%\system32\mprmsg.dll,-32002",Manual,KernelDriver,2025-03-10 04:59:47.4249941,2022-05-07 05:24:20.6367475,,\SystemRoot\System32\drivers\ndiswan.sys,,
ndiswanlegacy,ROOT\ControlSet001\Services,"@%systemroot%\system32\mprmsg.dll,-32014",None,"@%systemroot%\system32\mprmsg.dll,-32014",Manual,KernelDriver,2025-02-04 08:16:01.6988925,,NDIS,System32\DRIVERS\ndiswan.sys,,
NDKPerf,ROOT\ControlSet001\Services,,None,NDKPerf Driver,Manual,KernelDriver,2022-05-07 05:25:13.7340398,,,system32\drivers\NDKPerf.sys,,
NDKPing,ROOT\ControlSet001\Services,,None,NDKPing Driver,Manual,KernelDriver,2022-05-07 05:25:13.7340398,,,system32\drivers\NDKPing.sys,,
ndproxy,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\ndproxy.sys,-6000",None,"@%SystemRoot%\system32\drivers\ndproxy.sys,-6000",Manual,KernelDriver,2025-02-04 08:16:00.5271214,,PNP_TDI,System32\DRIVERS\NDProxy.sys,,
Ndu,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\Ndu.sys,-10002",None,"@%SystemRoot%\system32\drivers\Ndu.sys,-10001",Automatic,KernelDriver,2022-05-07 05:25:13.7340398,,,system32\drivers\Ndu.sys,,
NetAdapterCx,ROOT\ControlSet001\Services,,None,Network Adapter Wdf Class Extension Library,Manual,KernelDriver,2022-05-07 05:25:13.7340398,,,system32\drivers\NetAdapterCx.sys,,
NetBIOS,ROOT\ControlSet001\Services,"@%windir%\system32\drivers\netbios.sys,-502",None,"@%windir%\system32\drivers\netbios.sys,-503",System,FileSystemDriver,2022-05-07 05:28:21.0429712,2025-02-05 00:09:13.2856790,NetBIOSGroup,system32\drivers\netbios.sys,,
NetbiosSmb,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:28:21.0429712,,,,,
NetBT,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\netbt.sys,-1",None,"@%SystemRoot%\system32\drivers\netbt.sys,-2",System,KernelDriver,2022-05-07 05:25:13.7340398,2022-05-07 05:25:13.7340398,PNP_TDI,System32\DRIVERS\netbt.sys,,
Netlogon,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\netlogon.dll,-103",None,"@%SystemRoot%\System32\netlogon.dll,-102",Manual,Win32ShareProcess,2022-05-07 05:25:13.7340398,2022-05-07 05:25:13.7340398,MS_WindowsRemoteValidation,%systemroot%\system32\lsass.exe,%SystemRoot%\system32\netlogon.dll,
Netman,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\netman.dll,-110",None,"@%SystemRoot%\system32\netman.dll,-109",Manual,Win32ShareProcess,2022-05-07 05:25:13.7184049,2022-05-07 05:25:13.7184049,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\netman.dll,SeImpersonatePrivilege SeChangeNotifyPrivilege SeLoadDriverPrivilege
netprofm,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\netprofmsvc.dll,-203",None,"@%SystemRoot%\system32\netprofmsvc.dll,-202",Manual,Win32ShareProcess,2022-05-07 05:25:13.7184049,2022-05-07 05:25:13.7184049,,%SystemRoot%\System32\svchost.exe -k netprofm -p,%SystemRoot%\System32\netprofmsvc.dll,SeImpersonatePrivilege SeChangeNotifyPrivilege
NetSetupSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\NetSetupSvc.dll,-4",None,"@%SystemRoot%\system32\NetSetupSvc.dll,-3",Manual,Win32ShareProcess,2025-02-05 00:08:56.1744547,2022-05-07 05:25:13.7184049,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\NetSetupSvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege
NetTcpPortSharing,ROOT\ControlSet001\Services,"@%systemroot%\Microsoft.NET\Framework64\v4.0.30319\ServiceModelInstallRC.dll,-8200",None,"@%systemroot%\Microsoft.NET\Framework64\v4.0.30319\ServiceModelInstallRC.dll,-8201",Disabled,Win32ShareProcess,2022-05-07 07:39:43.6562287,,,%systemroot%\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe,,SeCreateGlobalPrivilege
netvsc,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2025-03-09 06:15:17.3096015,2022-05-07 05:25:13.7184049,Extended Base,\SystemRoot\System32\drivers\netvsc.sys,,
NgcCtnrSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\NgcCtnrSvc.dll,-2",None,"@%SystemRoot%\System32\NgcCtnrSvc.dll,-1",Manual,Win32ShareProcess,2022-05-07 05:26:02.7999142,2025-02-05 00:08:28.8442417,Cryptography,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\System32\NgcCtnrSvc.dll,
NgcSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\ngcsvc.dll,-101",None,"@%SystemRoot%\System32\ngcsvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.7999142,2022-05-07 05:25:13.7184049,Cryptography,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\ngcsvc.dll,SeImpersonatePrivilege SeTcbPrivilege SeTakeOwnershipPrivilege
NlaSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\netprofmsvc.dll,-209",None,"@%SystemRoot%\system32\netprofmsvc.dll,-208",Manual,Win32ShareProcess,2022-05-07 05:25:13.7184049,2022-05-07 05:25:13.7184049,,%SystemRoot%\System32\svchost.exe -k netprofm -p,%SystemRoot%\System32\netprofmsvc.dll,SeImpersonatePrivilege SeChangeNotifyPrivilege
